,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
12,0.07812165,0.079119526,0.07819636,0.08050012,0.057862975,0.05867809,0.05899391,0.060245488,0.07235092,0.06962244,0.07373878,0.068700895,0.04094213,0.040718153,0.0402514,0.041957047
13,0.019674994,0.01901379,0.020402692,0.020153739,0.07249344,0.07580467,0.07938339,0.082162336,0.09996713,0.08816493,0.102578975,0.087174855,0.058350444,0.05711964,0.058807626,0.05874734
14,0.06292339,0.06234721,0.062321726,0.0627799,0.05878046,0.060355198,0.060884614,0.061839547,0.06579447,0.06321769,0.06689659,0.06198292,0.062039368,0.062240172,0.062602945,0.06299383
15,0.06096503,0.060830105,0.061468724,0.060584992,0.06582641,0.06744915,0.067075066,0.06652852,0.04852879,0.04659932,0.049086858,0.046272844,0.07330013,0.07550586,0.07485201,0.07512617
16,0.032485727,0.03234424,0.033484288,0.032284457,0.08294282,0.085571446,0.082253054,0.08666184,0.050343107,0.04648747,0.051898986,0.046868328,0.08208486,0.085945144,0.08299926,0.08534506
17,0.05177919,0.05285641,0.052506097,0.05077075,0.076238096,0.07723354,0.074815676,0.08072714,0.056595422,0.05221296,0.05729485,0.052345607,0.065523006,0.06728524,0.0650307,0.066785246
18,0.04625783,0.04676263,0.046840176,0.04625169,0.053459045,0.05396821,0.054778628,0.05651707,0.06283468,0.05906787,0.06372346,0.057964284,0.08895259,0.08700961,0.08731335,0.08829879
19,0.06980509,0.07083702,0.07097631,0.07001611,0.041130193,0.042234723,0.041200217,0.04242674,0.040216073,0.038327463,0.041245595,0.038132317,0.09831964,0.099362694,0.09559527,0.100174434
20,0.022695877,0.022182953,0.023662865,0.023662573,0.06978207,0.07278071,0.07670774,0.07954126,0.084570564,0.076496586,0.087657526,0.0752332,0.07066761,0.070906155,0.071834795,0.07161749
21,0.11120508,0.12230731,0.119966954,0.11774137,0.016406935,0.017540975,0.016059458,0.01576728,0.020161042,0.02109343,0.022069398,0.020019583,0.09227326,0.100939915,0.08975428,0.09669373
22,0.04656396,0.046829514,0.047432907,0.047080122,0.03317184,0.033834275,0.035854124,0.035436645,0.072423406,0.07126248,0.076029964,0.06741093,0.10007892,0.092529096,0.09626245,0.097799174
23,0.06406885,0.06417853,0.063705765,0.06572909,0.06186086,0.06505321,0.066712104,0.06763471,0.1145422,0.09716362,0.116590194,0.09831261,0.013633217,0.013570745,0.012970392,0.014273801
24,0.030798694,0.030695543,0.03223813,0.032519538,0.03461986,0.036307592,0.039300658,0.0395265,0.14142287,0.12740712,0.14616162,0.12359888,0.048118554,0.04304512,0.046048146,0.048191126
25,0.036207963,0.035706602,0.036820166,0.0365592,0.06186279,0.06490709,0.06626548,0.06783449,0.096482724,0.08776681,0.096852385,0.08622399,0.05681081,0.054978054,0.05688617,0.057835322
26,0.039951887,0.03965496,0.041518573,0.042502914,0.046505183,0.048430577,0.05197628,0.05358299,0.13038678,0.11352649,0.1288585,0.11469469,0.037554145,0.035038717,0.037028063,0.038789287
27,0.046940595,0.046472616,0.04695202,0.046269592,0.059101224,0.060961917,0.061497014,0.061496943,0.04954626,0.04763118,0.050348222,0.04677439,0.09331224,0.09350802,0.093427576,0.09576026
28,0.09611538,0.10121021,0.09735734,0.09671451,0.036769204,0.036900833,0.037707333,0.037558187,0.06329347,0.06353983,0.06628066,0.060453344,0.051874008,0.051378172,0.05023234,0.05261528
29,0.032426883,0.032894645,0.033739284,0.03265067,0.059027746,0.05962812,0.060834587,0.060777396,0.06112685,0.058471907,0.063986875,0.057058256,0.097339794,0.09497698,0.0976997,0.09736022
30,0.030071812,0.030203007,0.030926263,0.030032912,0.08131649,0.083046675,0.083826825,0.086143255,0.07094486,0.06364077,0.071355745,0.06401501,0.067570336,0.06817188,0.069259,0.06947501
31,0.0354037,0.036642328,0.038460057,0.03945344,0.015083861,0.015385911,0.017279143,0.016627349,0.108609915,0.106039695,0.117794015,0.10058693,0.09521141,0.080561,0.088409506,0.08845169
32,0.0820876,0.084284864,0.084244385,0.083870746,0.04592984,0.04662721,0.048243858,0.047858085,0.07294586,0.07155245,0.07585428,0.06961437,0.047041472,0.045574408,0.04636435,0.047906067
33,0.044664416,0.04248871,0.046107724,0.045998275,0.08439554,0.09170381,0.0835255,0.081537254,0.02382487,0.02426023,0.025745956,0.023951748,0.091256864,0.09880099,0.09499936,0.09673872
34,0.04647745,0.045977544,0.04686472,0.04651401,0.09622722,0.09764745,0.09474229,0.10221302,0.05548352,0.05321391,0.059157953,0.052631345,0.05008053,0.05202731,0.05021887,0.050522886
35,0.09580076,0.099251226,0.102105536,0.097007036,0.036586877,0.036947735,0.037826408,0.035588212,0.03586808,0.036394786,0.03834646,0.03544704,0.07649215,0.08054425,0.07669298,0.07910059
36,0.08858689,0.08890018,0.090695694,0.088532455,0.07217613,0.07152183,0.072795115,0.07148054,0.053722493,0.05227877,0.05776533,0.053176723,0.03490675,0.035245985,0.033820998,0.034394175
37,0.062170215,0.059460275,0.06332961,0.06429902,0.105103545,0.11011002,0.10216885,0.108684905,0.027113223,0.027897649,0.030445568,0.027462596,0.051313255,0.055474322,0.052280772,0.052686155
38,0.08857267,0.090916015,0.09128391,0.08728518,0.04183486,0.04246584,0.04400424,0.043001465,0.05314428,0.053047236,0.056338154,0.051242128,0.06440256,0.06415019,0.063829385,0.064481765
39,0.012754523,0.012641726,0.013096672,0.01266411,0.08204635,0.091014005,0.09074066,0.10009214,0.102817245,0.090524055,0.1056809,0.084279805,0.05025225,0.050475482,0.05010621,0.050813872
40,0.044393416,0.044697057,0.046142966,0.046122666,0.04756552,0.049520932,0.0511347,0.05257207,0.10592659,0.09719217,0.10713757,0.09577223,0.053660706,0.05052757,0.05287364,0.054760113
41,0.074173145,0.07903174,0.07814633,0.08130977,0.019270329,0.01977467,0.020788388,0.020713145,0.105470866,0.1029632,0.10989357,0.09898674,0.04944921,0.04473212,0.04609314,0.04920361
42,0.020450395,0.020287508,0.021355314,0.020308822,0.0997332,0.109353624,0.09994775,0.10534689,0.036241595,0.03594582,0.039726753,0.03381786,0.08598533,0.09353398,0.08852415,0.08944088
43,0.014456194,0.0140329935,0.01457284,0.013992588,0.12887621,0.13744482,0.13078542,0.15828608,0.061364833,0.05754588,0.06918865,0.053054646,0.03642993,0.03942803,0.034969196,0.03557162
44,0.04259273,0.041612234,0.0427881,0.041699503,0.090498306,0.09485217,0.09022326,0.09194974,0.03668397,0.0367246,0.03892962,0.03553783,0.07712406,0.080825344,0.078493536,0.079465
45,0.07678628,0.07998089,0.07862165,0.07823966,0.027820354,0.028029393,0.028985575,0.029040262,0.05186498,0.051188108,0.053900544,0.048983682,0.09257069,0.09169917,0.08959036,0.09269841
46,0.093269065,0.0952501,0.09635643,0.09429755,0.06323121,0.062468894,0.06395712,0.06286014,0.046204835,0.045564044,0.04914222,0.045320664,0.04502752,0.046859253,0.044819456,0.04537154
47,0.049250506,0.050233334,0.05160807,0.05326913,0.029246964,0.03032367,0.032321215,0.03282944,0.13388646,0.12305008,0.1364833,0.1208353,0.040802177,0.036325954,0.03830037,0.041234035
48,0.03755533,0.03741276,0.038309485,0.039042704,0.03869287,0.041236017,0.044351533,0.04448515,0.15952055,0.13515726,0.15854663,0.13302842,0.023902345,0.021854945,0.02245483,0.024449205
49,0.05690265,0.055385955,0.057615623,0.057885274,0.09624879,0.1004561,0.09649517,0.09946852,0.038754683,0.038078953,0.041400135,0.037870344,0.053860836,0.057311203,0.05629779,0.05596814
50,0.10903661,0.11792938,0.114897825,0.10992712,0.030163178,0.029345699,0.031504683,0.029818019,0.065074936,0.06606738,0.070204355,0.06310633,0.041444696,0.040616386,0.03939445,0.041469
51,0.06266011,0.061856415,0.06273645,0.06351298,0.052677214,0.054968536,0.055061955,0.056213748,0.07003355,0.06677001,0.07035661,0.06560557,0.06410034,0.063702255,0.064266644,0.06547748
52,0.045241505,0.044671036,0.045144025,0.044720463,0.067705065,0.07043479,0.069222935,0.06982738,0.058513887,0.05657311,0.059691004,0.054810178,0.07788427,0.07860217,0.078177325,0.07878089
53,0.051505543,0.053269077,0.054935116,0.05679418,0.01707171,0.017616162,0.018985275,0.01877586,0.09502196,0.092378475,0.10113239,0.088771276,0.0884329,0.07835599,0.082931854,0.08402231
54,0.05543236,0.0558512,0.056388747,0.056039255,0.04127245,0.042099655,0.04361986,0.04503699,0.07988251,0.07453091,0.0807282,0.072984695,0.07563512,0.0720657,0.07326642,0.07516607
55,0.10377194,0.10831842,0.11060694,0.10764616,0.03021412,0.03145447,0.030222427,0.029740859,0.02810237,0.028838564,0.03041242,0.028087273,0.08066675,0.08693664,0.0798557,0.0851249
56,0.023004595,0.023911892,0.023702547,0.023049843,0.022142995,0.021485545,0.023841258,0.023612449,0.05528687,0.053000472,0.05867079,0.050348558,0.16176644,0.14053184,0.14541735,0.15022658
57,0.07440872,0.07385899,0.07625769,0.0753068,0.04797206,0.05351938,0.0464894,0.047000673,0.016786855,0.017142165,0.017792957,0.016819738,0.1043625,0.11263857,0.106165856,0.113477625
58,0.080581576,0.081374004,0.081415065,0.08050223,0.042440023,0.044466194,0.043203108,0.043735795,0.041912362,0.041109897,0.043049175,0.04014808,0.08274043,0.08505426,0.08214931,0.086118475
59,0.029431293,0.030311061,0.030480087,0.029807068,0.02731402,0.026937872,0.029229367,0.029673258,0.06623551,0.06248796,0.06947379,0.059894376,0.13527106,0.121021494,0.124598965,0.12783295
60,0.042424664,0.042314526,0.04240533,0.042325705,0.0573993,0.059314113,0.060682483,0.06219662,0.09233147,0.085122265,0.09233431,0.08259451,0.060499106,0.05813658,0.0595287,0.06039043
61,0.078479104,0.084656075,0.08208629,0.08316242,0.015436322,0.015194222,0.016175546,0.016126418,0.05027165,0.050362416,0.053615484,0.047938287,0.104698576,0.101153396,0.09879091,0.10185282
62,0.071484834,0.07282181,0.073993266,0.07530717,0.036374092,0.03676437,0.03873435,0.03855017,0.072711885,0.071052976,0.075105965,0.069051325,0.06663229,0.0661373,0.06694791,0.06833024
63,0.042609274,0.042432483,0.043656472,0.0443016,0.04432742,0.04649485,0.04932233,0.050489806,0.12477344,0.11191554,0.12361937,0.110084556,0.042447146,0.039035093,0.041193638,0.043296963
64,0.086352944,0.08677801,0.08767523,0.08590395,0.05624839,0.056196127,0.058696296,0.058174986,0.06462074,0.061427597,0.06727874,0.0617195,0.04252059,0.042835757,0.04137312,0.042197846
65,0.0875696,0.08896101,0.089524105,0.084953696,0.03966728,0.04050004,0.04158951,0.04166847,0.056622487,0.0543208,0.05904445,0.05365483,0.06640719,0.065622434,0.0638456,0.066048354
66,0.021639926,0.02115573,0.02237079,0.021184478,0.093490474,0.09617399,0.0951965,0.09900749,0.05822941,0.05413298,0.061909206,0.05389931,0.07353743,0.07687402,0.07501869,0.07617946
67,0.054720644,0.055608284,0.05382285,0.053790767,0.047618475,0.050151795,0.05223293,0.052556757,0.13357642,0.11574935,0.1319221,0.11311135,0.021770796,0.020528723,0.020311825,0.022526897
68,0.08350455,0.0867793,0.08594058,0.0827959,0.037106905,0.038018726,0.03830322,0.037778206,0.0408476,0.04043148,0.0420751,0.039101347,0.085492,0.08756762,0.08490126,0.08935612
69,0.08087684,0.07900032,0.08257687,0.082841754,0.090569735,0.09287874,0.0904338,0.09170206,0.036018215,0.035960764,0.039419685,0.03614775,0.039625794,0.041557275,0.04045518,0.039935213
70,0.041054487,0.04114022,0.04226986,0.04353907,0.0385354,0.04030488,0.042927016,0.043984413,0.13969284,0.124259815,0.13908446,0.12239821,0.03639539,0.032898847,0.034571882,0.03694315
71,0.024033971,0.023303434,0.023912206,0.022812607,0.11557899,0.12066623,0.12207934,0.13372497,0.08666,0.07454452,0.09478054,0.072775245,0.02110194,0.022359582,0.02032551,0.021340882
72,0.08761724,0.09388255,0.09060445,0.09103818,0.020928126,0.021100912,0.022103462,0.021926459,0.07244857,0.072393075,0.07593541,0.06832143,0.06707165,0.064048104,0.06373922,0.06684121
73,0.037816513,0.037620373,0.03941511,0.038618237,0.048125885,0.050060533,0.047598943,0.04785447,0.022789095,0.02201741,0.024159312,0.022069914,0.13894172,0.1423799,0.13708557,0.14344701
74,0.087339595,0.08807455,0.0890968,0.08809009,0.05575288,0.05562937,0.05703349,0.05679854,0.062105518,0.06025355,0.06527657,0.06046359,0.043686282,0.044086926,0.042458057,0.043854233
75,0.04344218,0.043121442,0.043843918,0.04409607,0.07591936,0.07878931,0.07874553,0.08190614,0.0902799,0.081698105,0.09070512,0.08203182,0.041067302,0.04071654,0.04106605,0.04257121
76,0.039433494,0.03948291,0.040803418,0.04032276,0.04308994,0.04419219,0.04578021,0.04694599,0.07497876,0.069999434,0.07725929,0.06863529,0.094167836,0.08936808,0.091493845,0.094046585
77,0.1065253,0.11211661,0.109893344,0.10587198,0.033274796,0.033498775,0.033958614,0.034076978,0.051846873,0.051360343,0.055009283,0.04971239,0.056207158,0.056495797,0.053346403,0.05680545
78,0.038943194,0.03925628,0.039668016,0.03899231,0.07609683,0.078484125,0.077901974,0.08201578,0.08707821,0.078644805,0.08720246,0.078534104,0.049005397,0.048473552,0.049257457,0.050445504
79,0.100769214,0.10410003,0.10562082,0.10226538,0.04488612,0.04647826,0.044538084,0.044974472,0.027011266,0.027417172,0.029103253,0.026763951,0.07184342,0.0768149,0.071801215,0.07561233
80,0.092866756,0.09292024,0.09624347,0.0973614,0.06487809,0.06779627,0.061298285,0.060650315,0.013534503,0.014500475,0.015179985,0.0143375,0.07142136,0.08182875,0.07652243,0.078660175
81,0.06116583,0.06148803,0.06086248,0.060136124,0.05899682,0.06083675,0.06344068,0.064509615,0.096523546,0.08790578,0.09675682,0.086677104,0.03569626,0.034221444,0.03451979,0.036262825
82,0.077587955,0.078925334,0.07799868,0.07821092,0.060755678,0.06078864,0.061408546,0.06194511,0.06167389,0.06006747,0.064152256,0.059248757,0.04928878,0.049303927,0.049053535,0.049590483
83,0.018183552,0.018416218,0.019331662,0.018962417,0.029372755,0.029020807,0.030779328,0.029360984,0.03337147,0.032739654,0.036522046,0.03170605,0.17692433,0.16133736,0.165801,0.16817033
84,0.022279326,0.022065504,0.023210939,0.023469133,0.034176446,0.0362603,0.040229786,0.040911626,0.14309755,0.12828797,0.14612849,0.12094307,0.057297073,0.050607372,0.05520576,0.05582964
85,0.13452595,0.15168592,0.14682299,0.1424933,0.019923931,0.019363286,0.020245051,0.018963018,0.052193906,0.053830795,0.05851295,0.052193258,0.03278836,0.033715677,0.030252872,0.032488707
86,0.06258924,0.062351342,0.06167099,0.06165109,0.049138263,0.05010535,0.051046904,0.052072715,0.061517358,0.058586154,0.061926022,0.05752044,0.07752614,0.07714003,0.076648474,0.078509465
87,0.08291837,0.08215585,0.083093315,0.08482576,0.07703399,0.07884591,0.078225814,0.08030749,0.047232553,0.045955766,0.049606334,0.045713637,0.040287644,0.041853826,0.04100641,0.040937364
88,0.061799943,0.06110107,0.06188087,0.063801564,0.09197196,0.09354898,0.090587765,0.097008675,0.056781087,0.05375373,0.05959579,0.05402573,0.03795593,0.039667334,0.03793916,0.038580347
89,0.09407312,0.09646667,0.09930732,0.09436483,0.04557152,0.04505314,0.04773854,0.045443784,0.049044836,0.049056306,0.052917376,0.048387356,0.057826027,0.05894514,0.05776826,0.058035593
90,0.022073103,0.022025013,0.022483656,0.021274488,0.09332252,0.097121656,0.09519657,0.10298633,0.06956781,0.063704036,0.07209385,0.06174573,0.06352064,0.065015696,0.06319989,0.064668916
91,0.025734518,0.024877682,0.025669433,0.025565036,0.094184026,0.10177105,0.102883495,0.113641776,0.10168024,0.08891449,0.10559148,0.08578078,0.025838898,0.026331488,0.02518834,0.026347075
92,0.047608677,0.04673339,0.048513472,0.04862252,0.063447855,0.065274514,0.06621224,0.06620282,0.06471894,0.061131556,0.06606401,0.061187837,0.07234697,0.07327927,0.07415361,0.074502215
93,0.060546223,0.060055014,0.060673483,0.060250834,0.074094884,0.076976635,0.074703544,0.075642765,0.04558859,0.04497752,0.047632113,0.04402512,0.06744585,0.06915358,0.06898838,0.069245435
94,0.06576925,0.069496155,0.06686979,0.06693252,0.024350485,0.02598962,0.027322853,0.026872816,0.14528425,0.12870234,0.14644511,0.12389649,0.021433337,0.019531054,0.01932296,0.02178096
95,0.089226745,0.08943754,0.09079043,0.094185255,0.06960347,0.07120563,0.06800983,0.06834525,0.03984008,0.04021728,0.042729262,0.039767995,0.04766124,0.050533786,0.048791155,0.049654987
96,0.06669713,0.06493301,0.06747919,0.068867475,0.09728959,0.10066882,0.09644358,0.10227097,0.036679346,0.036304068,0.039594553,0.036140677,0.04530803,0.048170105,0.046659414,0.046494007
97,0.028581038,0.02678959,0.029357791,0.02811918,0.13094054,0.13780074,0.12522362,0.13513719,0.016678121,0.01797432,0.02009615,0.017261066,0.06771464,0.07763655,0.0693418,0.0713477
98,0.060156457,0.061681036,0.06107882,0.059638213,0.037638854,0.038636543,0.038778998,0.04090047,0.060250904,0.05608364,0.06065597,0.054891206,0.09441198,0.091483526,0.08955491,0.094158426
99,0.04038589,0.03962144,0.041523214,0.04063746,0.091462664,0.09479295,0.09347621,0.094105825,0.049803298,0.04737145,0.05234229,0.047949176,0.06405015,0.06705594,0.06754153,0.06788042
100,0.09929269,0.107728995,0.10616223,0.10227301,0.018631974,0.019082468,0.019850593,0.019359339,0.069621995,0.06853398,0.073538534,0.06604488,0.058922853,0.05722284,0.054834355,0.058899302
101,0.050440438,0.05056143,0.050874375,0.05063243,0.040148444,0.04029414,0.04258058,0.042759743,0.061704025,0.059124425,0.06334939,0.057707388,0.09949167,0.09491903,0.09653523,0.098877266
102,0.067377284,0.06739575,0.06875944,0.06898483,0.051582456,0.053028822,0.054554828,0.054193128,0.0790935,0.075008154,0.07964318,0.074332245,0.05162397,0.05041561,0.05134664,0.05266017
103,0.04738068,0.047164902,0.048064005,0.047899976,0.06087572,0.06278195,0.06307114,0.064217605,0.07190635,0.06793574,0.072536506,0.06681301,0.069776736,0.06878842,0.07002516,0.070762046
104,0.070742056,0.067392215,0.074987784,0.07464372,0.103139095,0.10887264,0.09870836,0.10277391,0.020399598,0.021182297,0.023738692,0.021588786,0.050639465,0.05604762,0.05236082,0.052782968
105,0.030706346,0.031706855,0.031489078,0.030171288,0.044491675,0.043790784,0.045930956,0.047232892,0.064305596,0.060115922,0.06637476,0.05832104,0.11531191,0.10778934,0.10986832,0.11239313
106,0.03192245,0.03328012,0.03498529,0.036388874,0.013332417,0.013610904,0.015393008,0.015005516,0.14380951,0.13620919,0.15482219,0.13037904,0.065849006,0.05411294,0.059641086,0.061258428
107,0.066763274,0.06671686,0.06748083,0.06953205,0.058700666,0.060211245,0.061089795,0.061699186,0.076094456,0.07192082,0.07708996,0.0713403,0.046996616,0.04799555,0.047526028,0.048842296
108,0.037131976,0.03670534,0.038032606,0.037716262,0.063451394,0.0648292,0.06681896,0.06659726,0.06628327,0.06255246,0.06764769,0.061691463,0.08269512,0.08103396,0.08336495,0.08344817
109,0.081244946,0.08589928,0.08457298,0.082460456,0.023176344,0.023555653,0.023699654,0.023841962,0.033781774,0.03343998,0.03545908,0.032330364,0.10959673,0.1099695,0.104804724,0.11216647
110,0.052851055,0.052838925,0.053297862,0.05403739,0.043413375,0.046683203,0.047788177,0.049045842,0.11281555,0.10413244,0.11151192,0.10015872,0.043690354,0.040611662,0.042324495,0.04479907
111,0.045089673,0.044600844,0.045392975,0.045042656,0.064803995,0.06696986,0.06718008,0.066665456,0.056945648,0.0552751,0.058318604,0.053770807,0.08186462,0.082025304,0.0831448,0.08290937
112,0.03212789,0.0308187,0.0319723,0.031748995,0.11013425,0.114854194,0.11343605,0.12560894,0.062683105,0.058930032,0.06722729,0.056929953,0.040429246,0.042533245,0.040248897,0.040316943
113,0.042881515,0.043450776,0.043862727,0.043128576,0.04775253,0.048177544,0.05013796,0.050901476,0.08101577,0.07679153,0.08321322,0.07455413,0.080099225,0.07587168,0.07867704,0.07948437
114,0.04805746,0.04764886,0.04813868,0.048463266,0.051181637,0.051289428,0.05304051,0.054057863,0.055807788,0.052346166,0.05623376,0.052051466,0.09638379,0.09505799,0.09436863,0.09587263
115,0.063517176,0.062954925,0.06446109,0.06592091,0.050751094,0.053537197,0.05501281,0.05628052,0.08956756,0.082570314,0.08984341,0.08209927,0.045449793,0.04475453,0.045969825,0.047309577
116,0.10545658,0.101229176,0.10652937,0.11100398,0.10747307,0.10757872,0.09980347,0.10215009,0.013951742,0.015250614,0.017127898,0.015195548,0.02278388,0.027182452,0.023889158,0.023394302
117,0.072949514,0.076954134,0.076922365,0.07703652,0.024286598,0.025434894,0.027141469,0.026846394,0.11584999,0.110138975,0.11731946,0.105269335,0.037230518,0.033368047,0.035229705,0.038022146
118,0.045425247,0.044999808,0.045502912,0.04533826,0.09681539,0.09914286,0.09806498,0.10808261,0.07072224,0.06638049,0.07488558,0.06517493,0.034863222,0.035251614,0.034109168,0.03524069
119,0.086152434,0.08668013,0.08799954,0.08567948,0.055832796,0.056763154,0.056590714,0.056416515,0.04319456,0.04190455,0.04549119,0.041721866,0.06350305,0.06500675,0.0631981,0.063865185
120,0.07208502,0.07153831,0.07289715,0.07305017,0.04942288,0.052993864,0.0489395,0.04994231,0.02748676,0.02714438,0.028420268,0.026735773,0.09707022,0.102514654,0.097369134,0.102389514
121,0.08560116,0.090069525,0.08878946,0.08984637,0.025908822,0.026209358,0.027278136,0.027160442,0.07161811,0.07085264,0.07456276,0.06811835,0.06428726,0.06309608,0.061928365,0.06467331
122,0.024998713,0.023942875,0.026193017,0.025135862,0.12569474,0.13542412,0.12475366,0.13609804,0.032093596,0.032409422,0.03717834,0.031090045,0.058917206,0.06479218,0.060218822,0.061059408
123,0.08199354,0.08325007,0.08128602,0.08341302,0.07722655,0.07655473,0.07836272,0.080278896,0.060614787,0.0573654,0.062191684,0.057116333,0.029980808,0.03044895,0.029792111,0.030124305
124,0.10448392,0.10492189,0.10427578,0.10124916,0.07952412,0.07838258,0.08103828,0.07824477,0.05000838,0.045754515,0.0548225,0.046611667,0.017622504,0.018985534,0.0166845,0.017389935
125,0.10253807,0.108356,0.10764091,0.102134876,0.030244237,0.030834401,0.03109925,0.03068655,0.037827305,0.03819293,0.04030547,0.036537178,0.075218216,0.077408746,0.073554106,0.07742174
126,0.06888344,0.072216414,0.07138015,0.07428184,0.023331182,0.024650453,0.025660593,0.02614675,0.121221446,0.113609135,0.12208217,0.109669894,0.03820978,0.034372672,0.035727136,0.038557053
127,0.10472898,0.11821384,0.112274654,0.109334335,0.01203235,0.012152723,0.01257329,0.012213576,0.04606361,0.047385797,0.049711466,0.044203058,0.08075525,0.08148816,0.07650194,0.08036691
128,0.07724955,0.07786084,0.075418495,0.07622608,0.075296,0.07594125,0.07896789,0.08001627,0.085034676,0.07408689,0.08662035,0.074915126,0.015803546,0.015882557,0.014895394,0.015784988
129,0.09452819,0.09385225,0.09976122,0.09582506,0.07455269,0.074403815,0.074850015,0.07287869,0.036712274,0.036397323,0.040594686,0.03735365,0.041585643,0.043807063,0.04134667,0.041550737
130,0.026959179,0.026562834,0.028027931,0.027097914,0.067305185,0.0704091,0.06684298,0.06559611,0.025814649,0.02513296,0.027585013,0.024790963,0.12736697,0.1310667,0.12886895,0.13057244
131,0.074233755,0.07569701,0.07601244,0.07612161,0.038749035,0.039659847,0.041239087,0.041082814,0.08037452,0.0781782,0.082104765,0.07572348,0.055513557,0.05388876,0.054503217,0.05691782
132,0.0743826,0.073025264,0.07669719,0.07750531,0.069691725,0.07490147,0.067718774,0.06743944,0.020605654,0.020963756,0.021953268,0.020884776,0.07892451,0.08705584,0.083005056,0.08524552
133,0.091656774,0.09480434,0.09444214,0.0927373,0.05440351,0.05335724,0.05572995,0.054155335,0.06712988,0.06524575,0.07082602,0.06494647,0.03561697,0.035188645,0.034253918,0.035505857
134,0.096978284,0.09722879,0.0989676,0.099289306,0.083335675,0.084203385,0.08373879,0.08336419,0.037076555,0.036506966,0.04052629,0.03632505,0.029787444,0.032109596,0.03025709,0.030304871
135,0.03853149,0.03847285,0.039405175,0.038891196,0.050427992,0.049857438,0.05350509,0.05282109,0.067444794,0.06389002,0.06993721,0.06314969,0.0944847,0.09104804,0.09401332,0.094119936
136,0.033828564,0.03349178,0.035309114,0.035732977,0.04081971,0.042678136,0.04611387,0.04684155,0.12920915,0.11544238,0.13097933,0.11332022,0.050389424,0.04599037,0.049239703,0.05061378
137,0.032936323,0.03162148,0.034346852,0.0332948,0.108328804,0.11463223,0.10633846,0.11175756,0.033302505,0.033391383,0.037372507,0.03276497,0.069907054,0.07571017,0.07160591,0.07268894
138,0.032619115,0.03224178,0.033334285,0.032872662,0.070596315,0.071505085,0.07269545,0.072934926,0.06549028,0.061098643,0.06732794,0.0606949,0.08123322,0.08132168,0.082415506,0.0816183
139,0.034442984,0.034965746,0.034943078,0.033946577,0.055073086,0.055214673,0.05614494,0.059170745,0.06795764,0.061843276,0.068677634,0.061133217,0.09592692,0.09287198,0.09261454,0.0950729
140,0.09157687,0.09198758,0.09301462,0.093571715,0.048746392,0.051526174,0.048318367,0.049655035,0.0342167,0.034542073,0.036515262,0.0336278,0.07158377,0.074605,0.0719995,0.07451301
